# 
# This CSV file is accompanying the paper Vida et al. (2018) "Modeling the measurement accuracy of 
# pre-atmosphere velocities of meteoroids".
# 
# The file contains fits of delta_v (in m/s) to the zenith angle (in radians) for every simulated observing 
# system:
#     0 - ASGARD-like allsky fireball system
#     1 - CAMS-like moderate FOV system
#     2 - CAMO-like image intensified narrow-field system
# 
# and for every simulated meteoroid type:
#     0 - cometary
#     1 - asteroidal
#     2 - iron
# 
# delta_v is the difference between the measured initial velocity and the true pre-atmosphere velocity. Thus if 
# one want to obtain the deceleration-corrected value of the initial velocity, the following expression can be 
# used:
# 
#     v_inf = v_init + delta_v
# 
# where delta_v and can be computed from the table below using the following expression:
# 
#     delta_v = x0 + x1*z + x2*z^2 + x3*z^3 + x4*z^4 + x5*z^5 + x6*z^6
# 
# Where z is the zenith angle in radians and coefficients x are listed below in the table. The table lists 
# discrete values of velocities and peak magnitudes for which the fits are valid. If one wants to compute 
# delta_v for a given meteor of known initial velocity, peak magnitude and zenith angle, a lookup for a 
# particular system, meteoroid type (can be guessed from the beginning height), velocity and peak magnitude has 
# to be performed. If one needs an estimate for delta_v for non-discrete values of velocity, linear 
# interpolation between two values of delta_v for neighbouring discrete values of velocities will provide a 
# sufficiently precise approximation.
# 
# System type;Meteoroid type;Velocity (m/s);Peak magnitude;x0;x1;x2;x3;x4;x5;x6
2;0;51000;4.01;-5.428848e+01;1.656363e+01;-1.504970e+02;5.145641e+02;-8.230137e+02;6.137816e+02;-1.743734e+02
2;0;51000;4.28;-5.616768e+01;2.132088e+01;-2.038743e+02;7.424515e+02;-1.250969e+03;9.717117e+02;-2.843078e+02
2;0;51000;4.54;-5.826296e+01;2.676253e+01;-2.724072e+02;1.037249e+03;-1.804083e+03;1.436693e+03;-4.287980e+02
2;0;51000;4.80;-6.042999e+01;3.505386e+01;-3.457907e+02;1.290285e+03;-2.246940e+03;1.814480e+03;-5.529189e+02
2;0;51000;5.06;-6.334831e+01;5.268227e+01;-5.353954e+02;1.980206e+03;-3.381640e+03;2.687761e+03;-8.114717e+02
2;0;51000;5.32;-6.696079e+01;6.624735e+01;-6.439683e+02;2.382295e+03;-4.105856e+03;3.301776e+03;-1.012317e+03
2;0;50000;0.38;-1.230579e-316;3.534940e-315;-2.468434e-314;7.058236e-314;-9.609498e-314;6.204938e-314;-1.528745e-314
2;0;50000;0.64;-4.834710e-01;3.840648e-01;-3.214460e+00;6.675983e+00;-8.587611e+00;6.344738e+00;-2.190957e+00
2;0;50000;0.91;-2.390604e+00;1.694704e+00;-1.879894e+01;6.049881e+01;-1.022232e+02;8.182806e+01;-2.571046e+01
2;0;50000;1.17;-1.788533e+01;-1.659613e+00;-2.423004e+01;7.065412e+01;-1.414373e+02;1.189624e+02;-3.458392e+01
2;0;50000;1.43;-3.345389e+01;-6.387896e-01;-5.714313e+00;1.653791e+00;-2.019021e+00;5.920645e+00;-3.298370e+00
2;0;50000;1.69;-3.848181e+01;-3.428395e+00;1.084617e+01;-1.801678e+01;2.975455e+00;1.151654e+01;-6.250454e+00
2;0;50000;1.95;-4.149027e+01;9.368702e-01;-1.758395e+01;6.432129e+01;-1.101858e+02;8.601414e+01;-2.522496e+01
2;0;50000;2.22;-4.361565e+01;5.094025e-01;-5.681197e+00;1.595782e+01;-3.475900e+01;3.551003e+01;-1.307463e+01
2;0;50000;2.48;-4.560813e+01;-2.218956e+00;1.951224e+01;-6.000599e+01;7.070597e+01;-3.277763e+01;3.436121e+00
2;0;50000;2.74;-4.741259e+01;3.703400e-01;-1.288874e+01;6.091567e+01;-1.182906e+02;9.946198e+01;-3.094784e+01
2;0;50000;3.00;-4.887118e+01;-1.176991e+00;1.106480e+01;-3.807758e+01;4.686485e+01;-2.148572e+01;1.236313e+00
2;0;50000;3.26;-5.056197e+01;2.525098e-01;-3.802238e+00;9.360784e+00;-1.601905e+01;1.544957e+01;-6.917545e+00
2;0;50000;3.53;-5.218158e+01;-1.105386e+00;4.277843e+00;-2.479883e+00;-1.757462e+01;2.822582e+01;-1.330635e+01
2;0;50000;3.79;-5.378888e+01;9.736564e+00;-9.174656e+01;3.062146e+02;-4.764567e+02;3.473016e+02;-9.759974e+01
2;0;50000;4.05;-5.569898e+01;1.574397e+01;-1.482437e+02;5.239995e+02;-8.573218e+02;6.488990e+02;-1.861634e+02
2;0;50000;4.31;-5.784477e+01;2.401053e+01;-2.225869e+02;8.060249e+02;-1.355428e+03;1.052114e+03;-3.077531e+02
2;0;50000;4.57;-5.950913e+01;2.686965e+01;-2.831489e+02;1.076113e+03;-1.869239e+03;1.491086e+03;-4.466374e+02
2;0;50000;4.84;-6.216256e+01;3.700623e+01;-3.663635e+02;1.374162e+03;-2.399502e+03;1.941143e+03;-5.924182e+02
2;0;50000;5.10;-6.506337e+01;5.736369e+01;-5.760205e+02;2.120096e+03;-3.615467e+03;2.874394e+03;-8.688003e+02
2;0;50000;5.36;-6.960485e+01;8.207878e+01;-7.867580e+02;2.903661e+03;-4.979620e+03;3.977884e+03;-1.209414e+03
2;0;49000;0.42;-2.623062e-03;-1.164751e-01;-2.222085e+00;1.143571e+01;-2.005294e+01;1.489475e+01;-4.030220e+00
2;0;49000;0.68;-7.236966e-01;7.589315e-02;-3.676617e+00;1.606881e+01;-3.099243e+01;2.586778e+01;-8.108247e+00
2;0;49000;0.94;-3.447061e+00;3.102309e+00;-3.501196e+01;1.156721e+02;-1.925355e+02;1.506290e+02;-4.595596e+01
2;0;49000;1.20;-2.270759e+01;-3.284393e+00;-8.285159e+00;8.178509e+00;-3.201460e+01;3.884971e+01;-1.385250e+01
2;0;49000;1.46;-3.519031e+01;1.505490e-01;-9.292468e+00;9.737940e+00;-9.083068e+00;7.721783e+00;-3.073372e+00
2;0;49000;1.73;-3.972824e+01;-2.610860e+00;5.877938e+00;-3.308294e+00;-1.986835e+01;2.847608e+01;-1.098148e+01
2;0;49000;1.99;-4.286013e+01;2.873490e+00;-3.339625e+01;1.170111e+02;-1.904041e+02;1.423425e+02;-4.006144e+01
2;0;49000;2.25;-4.487737e+01;1.404710e+00;-2.606980e+01;1.049081e+02;-1.835215e+02;1.429454e+02;-4.130225e+01
2;0;49000;2.51;-4.683730e+01;-2.254059e+00;4.890002e+00;8.621399e+00;-4.488125e+01;5.074947e+01;-1.857108e+01
2;0;49000;2.77;-4.847662e+01;4.101993e-01;-1.631024e+01;6.612922e+01;-1.160032e+02;9.222207e+01;-2.799473e+01
2;0;49000;3.04;-5.033998e+01;6.696774e-01;4.106313e-02;-6.335937e+00;3.511494e+00;6.032097e+00;-5.369295e+00
2;0;49000;3.30;-5.163507e+01;-1.770400e-01;9.037418e-01;-3.980403e+00;-4.722713e+00;1.400904e+01;-8.068303e+00
2;0;49000;3.56;-5.350353e+01;2.103893e+00;-2.785710e+01;1.002197e+02;-1.649032e+02;1.264550e+02;-3.815652e+01
2;0;49000;3.82;-5.540960e+01;7.358395e+00;-7.317187e+01;2.640605e+02;-4.373460e+02;3.335054e+02;-9.689983e+01
2;0;49000;4.08;-5.710633e+01;1.480749e+01;-1.587898e+02;5.931219e+02;-9.918767e+02;7.563181e+02;-2.169231e+02
2;0;49000;4.35;-5.928590e+01;2.719557e+01;-2.648351e+02;9.664123e+02;-1.615632e+03;1.243237e+03;-3.602626e+02
2;0;49000;4.61;-6.148765e+01;3.062869e+01;-2.955430e+02;1.111319e+03;-1.937744e+03;1.555056e+03;-4.685325e+02
2;0;49000;4.87;-6.395268e+01;4.379860e+01;-4.137167e+02;1.512618e+03;-2.605236e+03;2.093351e+03;-6.369967e+02
2;0;49000;5.13;-6.713737e+01;6.603857e+01;-6.503512e+02;2.375665e+03;-4.029370e+03;3.190307e+03;-9.611087e+02
2;0;49000;5.39;-7.166692e+01;1.014486e+02;-9.733749e+02;3.565014e+03;-6.060920e+03;4.803280e+03;-1.448586e+03
2;0;48000;0.45;-1.098759e-01;-1.131268e-01;1.815627e+00;-8.047234e+00;1.282606e+01;-8.706563e+00;2.067095e+00
2;0;48000;0.71;-9.610627e-01;2.133575e-01;-6.212629e+00;2.537479e+01;-4.605709e+01;3.697365e+01;-1.129477e+01
2;0;48000;0.98;-5.154335e+00;7.685344e-01;-2.156080e+01;6.999173e+01;-1.278566e+02;1.084397e+02;-3.655648e+01
2;0;48000;1.24;-2.672934e+01;-2.206405e+00;-1.167939e+01;1.571017e+01;-3.311165e+01;3.470111e+01;-1.210793e+01
2;0;48000;1.50;-3.677901e+01;-2.080698e+00;9.710336e-01;-7.029515e+00;3.784696e+00;3.158859e+00;-2.517009e+00
2;0;48000;1.76;-4.121182e+01;-6.828424e-01;-2.488433e+00;1.515929e+01;-4.262955e+01;4.301587e+01;-1.468118e+01
2;0;48000;2.02;-4.381283e+01;5.186022e-01;-1.492714e+01;5.437652e+01;-9.694545e+01;7.925298e+01;-2.424252e+01
2;0;48000;2.29;-4.624447e+01;2.502728e+00;-2.546324e+01;8.821507e+01;-1.465972e+02;1.123966e+02;-3.256962e+01
2;0;48000;2.55;-4.796082e+01;-2.972768e+00;5.314270e+00;1.161494e+01;-5.149244e+01;5.598287e+01;-2.007193e+01
2;0;48000;2.81;-4.999289e+01;1.900611e+00;-1.100357e+01;3.759615e+01;-7.426731e+01;6.695893e+01;-2.253552e+01
2;0;48000;3.07;-5.157021e+01;-1.681349e+00;1.295895e+01;-3.731583e+01;4.014905e+01;-1.509196e+01;-6.641755e-01
2;0;48000;3.33;-5.303681e+01;1.959825e+00;-1.609526e+01;3.367232e+01;-3.526319e+01;2.078257e+01;-7.032234e+00
2;0;48000;3.60;-5.484801e+01;3.492071e+00;-3.522154e+01;1.183606e+02;-1.887028e+02;1.419726e+02;-4.217984e+01
2;0;48000;3.86;-5.657105e+01;7.751778e+00;-8.117449e+01;2.899136e+02;-4.741381e+02;3.579302e+02;-1.032007e+02
2;0;48000;4.12;-5.877880e+01;2.038632e+01;-1.871724e+02;6.491196e+02;-1.047754e+03;7.865050e+02;-2.243489e+02
2;0;48000;4.38;-6.059599e+01;2.738597e+01;-2.696317e+02;9.800432e+02;-1.638592e+03;1.264614e+03;-3.681442e+02
2;0;48000;4.64;-6.284515e+01;3.482868e+01;-3.395242e+02;1.261722e+03;-2.176768e+03;1.734115e+03;-5.197680e+02
2;0;48000;4.91;-6.585103e+01;4.537187e+01;-4.221705e+02;1.545323e+03;-2.677364e+03;2.165775e+03;-6.633981e+02
2;0;48000;5.17;-6.908220e+01;6.752327e+01;-6.832093e+02;2.538466e+03;-4.347442e+03;3.461273e+03;-1.046105e+03
2;0;48000;5.43;-7.345764e+01;9.641154e+01;-9.335714e+02;3.424173e+03;-5.831984e+03;4.635604e+03;-1.405480e+03
2;0;47000;0.49;-2.350333e-01;5.188076e-01;-3.801691e+00;1.054883e+01;-1.525465e+01;1.073294e+01;-3.010024e+00
2;0;47000;0.75;-1.232822e+00;7.191123e-01;-8.523980e+00;2.639812e+01;-4.379150e+01;3.488057e+01;-1.106804e+01
2;0;47000;1.01;-8.115958e+00;-7.066357e+00;4.299484e+01;-1.812076e+02;3.107705e+02;-2.471512e+02;7.055452e+01
2;0;47000;1.27;-2.983171e+01;-2.698741e+00;-3.912150e+00;-6.913805e+00;2.878584e+00;7.378259e+00;-4.389550e+00
2;0;47000;1.53;-3.844239e+01;-1.929644e+00;3.083961e+00;-9.709112e+00;-2.912793e-01;1.079682e+01;-5.507328e+00
2;0;47000;1.80;-4.260782e+01;-4.879302e-01;-4.459353e+00;2.422559e+01;-5.896384e+01;5.568109e+01;-1.826492e+01
2;0;47000;2.06;-4.524562e+01;3.102547e+00;-2.992020e+01;9.773507e+01;-1.580899e+02;1.193795e+02;-3.411560e+01
2;0;47000;2.32;-4.741310e+01;1.094822e+00;-2.120043e+01;8.259631e+01;-1.445775e+02;1.139380e+02;-3.356660e+01
2;0;47000;2.58;-4.925918e+01;8.286074e-01;-8.407897e+00;2.178262e+01;-3.931957e+01;3.704190e+01;-1.360209e+01
2;0;47000;2.84;-5.133124e+01;1.533139e+00;-1.156202e+01;4.037593e+01;-7.666702e+01;6.740525e+01;-2.249016e+01
2;0;47000;3.11;-5.298631e+01;1.378350e-01;6.114257e+00;-2.088398e+01;1.393395e+01;6.148042e+00;-7.123245e+00
2;0;47000;3.37;-5.447900e+01;9.452761e-01;-9.752543e+00;3.068611e+01;-5.509417e+01;4.802127e+01;-1.692172e+01
2;0;47000;3.63;-5.638253e+01;2.292334e+00;-1.996580e+01;7.354412e+01;-1.362994e+02;1.160615e+02;-3.797461e+01
2;0;47000;3.89;-5.823310e+01;9.887185e+00;-9.279981e+01;3.271459e+02;-5.342265e+02;4.030872e+02;-1.159703e+02
2;0;47000;4.15;-6.021857e+01;2.409637e+01;-2.230906e+02;7.685937e+02;-1.230424e+03;9.169243e+02;-2.596994e+02
2;0;47000;4.42;-6.243334e+01;2.945777e+01;-2.824252e+02;1.030384e+03;-1.738071e+03;1.352708e+03;-3.964610e+02
2;0;47000;4.68;-6.475899e+01;3.439680e+01;-3.333317e+02;1.251831e+03;-2.188714e+03;1.765246e+03;-5.348960e+02
2;0;47000;4.94;-6.754892e+01;4.915171e+01;-4.615605e+02;1.690945e+03;-2.928416e+03;2.367636e+03;-7.248789e+02
2;0;47000;5.20;-7.158128e+01;7.937778e+01;-7.848378e+02;2.888955e+03;-4.913500e+03;3.891000e+03;-1.170838e+03
2;0;47000;5.46;-7.584386e+01;1.095247e+02;-1.039508e+03;3.782571e+03;-6.422355e+03;5.098758e+03;-1.545155e+03
2;0;46000;0.52;-2.842033e-01;-1.001259e+00;3.201462e+00;-3.537250e+00;-2.260014e+00;5.657891e+00;-2.535305e+00
2;0;46000;0.78;-1.683107e+00;1.871992e+00;-2.033980e+01;6.665733e+01;-1.069664e+02;8.045658e+01;-2.361280e+01
2;0;46000;1.05;-1.297357e+01;1.525675e+00;-4.131715e+01;1.076257e+02;-1.503968e+02;8.276060e+01;-1.431549e+01
2;0;46000;1.31;-3.254312e+01;-3.235468e+00;2.993554e+00;-2.549632e+01;3.037654e+01;-1.263261e+01;1.129790e+00
2;0;46000;1.57;-4.008161e+01;-5.534798e-01;-1.275521e+01;4.958870e+01;-9.149592e+01;7.274927e+01;-2.099284e+01
2;0;46000;1.83;-4.375125e+01;2.148644e+00;-2.646430e+01;8.221455e+01;-1.279956e+02;9.370278e+01;-2.613301e+01
2;0;46000;2.09;-4.677203e+01;6.616114e-01;-2.084365e+01;9.675827e+01;-1.818456e+02;1.463167e+02;-4.284855e+01
2;0;46000;2.36;-4.894264e+01;9.535728e-01;-1.125537e+01;4.561794e+01;-9.014958e+01;7.818940e+01;-2.489578e+01
2;0;46000;2.62;-5.061993e+01;2.404896e+00;-2.360892e+01;6.983740e+01;-1.065180e+02;8.043476e+01;-2.425012e+01
2;0;46000;2.88;-5.277244e+01;2.900166e+00;-2.907259e+01;1.029491e+02;-1.731131e+02;1.352486e+02;-4.038178e+01
2;0;46000;3.14;-5.416122e+01;-8.526862e-01;-3.728021e+00;2.231464e+01;-4.924184e+01;4.609252e+01;-1.655085e+01
2;0;46000;3.40;-5.602788e+01;-7.806208e-01;-3.382258e+00;2.811227e+01;-6.638551e+01;6.192859e+01;-2.162183e+01
2;0;46000;3.67;-5.764430e+01;-1.372568e+00;-1.036502e+01;6.963722e+01;-1.506563e+02;1.343510e+02;-4.431902e+01
2;0;46000;3.93;-5.960518e+01;9.239024e+00;-8.891001e+01;3.153320e+02;-5.235500e+02;4.025836e+02;-1.179550e+02
2;0;46000;4.19;-6.202989e+01;2.263801e+01;-2.087578e+02;7.346857e+02;-1.203097e+03;9.141418e+02;-2.631763e+02
2;0;46000;4.45;-6.403386e+01;3.067342e+01;-3.024782e+02;1.111928e+03;-1.880068e+03;1.464834e+03;-4.296412e+02
2;0;46000;4.71;-6.654221e+01;4.043037e+01;-3.908684e+02;1.452114e+03;-2.507952e+03;2.001984e+03;-6.015912e+02
2;0;46000;4.98;-6.947462e+01;5.673546e+01;-5.301933e+02;1.922222e+03;-3.293795e+03;2.641013e+03;-8.036067e+02
2;0;46000;5.24;-7.398444e+01;9.547426e+01;-9.146134e+02;3.320998e+03;-5.606380e+03;4.419095e+03;-1.324980e+03
2;0;46000;5.50;-7.865210e+01;1.337018e+02;-1.265435e+03;4.589182e+03;-7.749892e+03;6.115743e+03;-1.840598e+03
2;0;45000;0.56;-4.321052e-01;-1.122668e+00;4.281036e+00;-6.960578e+00;1.476836e+00;4.188414e+00;-2.512779e+00
2;0;45000;0.82;-2.393884e+00;1.985435e+00;-2.395852e+01;8.082254e+01;-1.353308e+02;1.058445e+02;-3.220386e+01
2;0;45000;1.08;-1.783227e+01;3.535024e-01;-4.867556e+01;1.619759e+02;-2.858434e+02;2.145343e+02;-5.698201e+01
2;0;45000;1.34;-3.486651e+01;2.044388e-01;-2.234351e+01;5.316069e+01;-8.102006e+01;6.070954e+01;-1.711733e+01
2;0;45000;1.60;-4.139653e+01;8.764190e-01;-2.000708e+01;5.233923e+01;-7.450508e+01;5.159401e+01;-1.392270e+01
2;0;45000;1.87;-4.513623e+01;3.841418e-01;-1.570267e+01;5.299927e+01;-8.918578e+01;6.920746e+01;-2.027595e+01
2;0;45000;2.13;-4.798343e+01;1.787939e+00;-2.047671e+01;6.929715e+01;-1.192271e+02;9.523752e+01;-2.861761e+01
2;0;45000;2.39;-5.021905e+01;9.832292e-02;-1.198591e+01;6.323794e+01;-1.327329e+02;1.160302e+02;-3.642363e+01
2;0;45000;2.65;-5.205363e+01;1.097531e+00;-1.333902e+01;3.960176e+01;-6.673014e+01;5.652292e+01;-1.893714e+01
2;0;45000;2.91;-5.381157e+01;-6.690456e-01;3.593163e+00;-9.071635e+00;-6.607566e+00;2.317709e+01;-1.233291e+01
2;0;45000;3.18;-5.570546e+01;-3.034293e-01;5.682365e+00;-2.635409e+01;3.378489e+01;-1.405450e+01;-7.484462e-01
2;0;45000;3.44;-5.741055e+01;2.357948e-01;-4.598604e+00;1.044873e+01;-2.269573e+01;2.571782e+01;-1.154122e+01
2;0;45000;3.70;-5.953968e+01;4.191610e+00;-4.064061e+01;1.468978e+02;-2.529367e+02;2.016617e+02;-6.172222e+01
2;0;45000;3.96;-6.145144e+01;9.587395e+00;-9.972752e+01;3.610053e+02;-5.958606e+02;4.530644e+02;-1.312535e+02
2;0;45000;4.22;-6.361434e+01;2.492354e+01;-2.306344e+02;8.111903e+02;-1.327051e+03;1.007103e+03;-2.894936e+02
2;0;45000;4.49;-6.622212e+01;3.393564e+01;-3.162587e+02;1.150576e+03;-1.947579e+03;1.524381e+03;-4.496327e+02
2;0;45000;4.75;-6.849284e+01;4.559177e+01;-4.548576e+02;1.687930e+03;-2.890014e+03;2.287680e+03;-6.825249e+02
2;0;45000;5.01;-7.185591e+01;6.301313e+01;-5.956006e+02;2.166956e+03;-3.704823e+03;2.959623e+03;-8.971159e+02
2;0;45000;5.27;-7.656364e+01;1.104834e+02;-1.054311e+03;3.825001e+03;-6.447699e+03;5.072838e+03;-1.517330e+03
2;0;45000;5.54;-7.906739e+01;4.813168e+01;-4.976113e+02;1.926810e+03;-3.506508e+03;2.982036e+03;-9.743953e+02
2;0;44000;0.59;-6.609789e-01;-5.599273e-01;-1.131264e+00;1.141561e+01;-2.610573e+01;2.297333e+01;-7.386130e+00
2;0;44000;0.85;-3.535334e+00;2.544573e+00;-3.538085e+01;1.253747e+02;-2.181963e+02;1.749293e+02;-5.395154e+01
2;0;44000;1.12;-2.217004e+01;-3.606647e+00;-1.333088e+01;4.360101e+01;-1.209322e+02;1.168944e+02;-3.651815e+01
2;0;44000;1.38;-3.694139e+01;-2.482254e+00;-7.014037e+00;2.779402e+01;-6.678874e+01;6.177808e+01;-1.939524e+01
2;0;44000;1.64;-4.301486e+01;-7.207870e-01;-8.728272e+00;2.614767e+01;-4.692499e+01;3.818517e+01;-1.152839e+01
2;0;44000;1.90;-4.662079e+01;-2.447178e-01;-9.502289e+00;3.375418e+01;-6.304203e+01;5.300038e+01;-1.655732e+01
2;0;44000;2.16;-4.926888e+01;1.325030e+00;-1.247961e+01;3.514880e+01;-6.493106e+01;5.810014e+01;-1.937667e+01
2;0;44000;2.43;-5.164149e+01;2.194411e+00;-2.107680e+01;6.938059e+01;-1.182983e+02;9.487212e+01;-2.889658e+01
2;0;44000;2.69;-5.375380e+01;1.109656e+00;-1.140831e+01;4.604673e+01;-9.114540e+01;7.948037e+01;-2.576834e+01
2;0;44000;2.95;-5.543191e+01;2.225190e+00;-1.937821e+01;5.961602e+01;-1.004282e+02;8.296997e+01;-2.685934e+01
2;0;44000;3.21;-5.731764e+01;-1.148786e+00;9.647371e+00;-2.636878e+01;1.792348e+01;5.378488e+00;-7.535531e+00
2;0;44000;3.47;-5.904724e+01;-4.321802e-01;-6.295009e+00;3.089081e+01;-6.647260e+01;6.191700e+01;-2.212907e+01
2;0;44000;3.74;-6.092208e+01;2.633276e+00;-4.741227e+01;1.877623e+02;-3.207559e+02;2.481218e+02;-7.333062e+01
2;0;44000;4.00;-6.305861e+01;1.300509e+01;-1.238084e+02;4.282484e+02;-6.920405e+02;5.211879e+02;-1.501081e+02
2;0;44000;4.26;-6.561886e+01;2.395751e+01;-2.256680e+02;8.091157e+02;-1.344721e+03;1.033843e+03;-3.004754e+02
2;0;44000;4.52;-6.791930e+01;3.628744e+01;-3.627743e+02;1.348014e+03;-2.291004e+03;1.790089e+03;-5.257388e+02
2;0;44000;4.78;-7.063818e+01;4.601839e+01;-4.494139e+02;1.684727e+03;-2.927637e+03;2.348420e+03;-7.085543e+02
2;0;44000;5.05;-7.403371e+01;7.184708e+01;-6.684740e+02;2.400922e+03;-4.069319e+03;3.234232e+03;-9.777338e+02
2;0;44000;5.31;-7.867312e+01;1.008940e+02;-9.732148e+02;3.564512e+03;-6.064877e+03;4.814136e+03;-1.454018e+03
2;0;44000;5.57;-8.173426e+01;6.072304e+01;-6.139712e+02;2.339869e+03;-4.196514e+03;3.526028e+03;-1.139762e+03
2;0;43000;0.63;-8.750058e-01;2.226615e-01;-5.677132e+00;2.087638e+01;-3.734497e+01;3.041155e+01;-9.566144e+00
2;0;43000;0.89;-5.535902e+00;-1.261442e+00;-1.400849e+01;4.905947e+01;-9.815608e+01;8.764289e+01;-3.140172e+01
2;0;43000;1.15;-2.597421e+01;-5.814898e+00;6.443047e+00;-3.161905e+01;5.926065e+00;2.440735e+01;-1.218215e+01
2;0;43000;1.41;-3.882041e+01;-2.291696e+00;4.048505e+00;-2.831806e+01;3.114882e+01;-9.991747e+00;-4.998420e-01
2;0;43000;1.67;-4.459141e+01;-2.266718e+00;4.894266e+00;-1.169368e+01;-9.964268e-01;1.285741e+01;-6.377329e+00
2;0;43000;1.94;-4.807281e+01;6.243354e-01;-1.156620e+01;3.224625e+01;-5.627239e+01;4.747016e+01;-1.517802e+01
2;0;43000;2.20;-5.077648e+01;3.647987e+00;-3.142609e+01;8.999656e+01;-1.367544e+02;1.017342e+02;-2.944743e+01
2;0;43000;2.46;-5.328127e+01;2.114748e+00;-2.287079e+01;8.876423e+01;-1.614018e+02;1.307926e+02;-3.922275e+01
2;0;43000;2.72;-5.511718e+01;-2.063315e+00;3.599716e+00;1.186237e+01;-5.209288e+01;5.830819e+01;-2.153601e+01
2;0;43000;2.98;-5.724206e+01;1.066990e+00;-1.223009e+01;5.153847e+01;-1.057595e+02;9.560555e+01;-3.197748e+01
2;0;43000;3.25;-5.894479e+01;-4.435706e-01;-1.027995e+01;4.840813e+01;-9.091822e+01;7.540459e+01;-2.434643e+01
2;0;43000;3.51;-6.078425e+01;2.566772e+00;-2.544775e+01;7.901113e+01;-1.247028e+02;9.585466e+01;-2.988950e+01
2;0;43000;3.77;-6.266950e+01;1.160548e+00;-3.716837e+01;1.667891e+02;-3.054547e+02;2.466162e+02;-7.505777e+01
2;0;43000;4.03;-6.484863e+01;1.242558e+01;-1.228320e+02;4.365149e+02;-7.201690e+02;5.506705e+02;-1.603610e+02
2;0;43000;4.29;-6.729669e+01;2.584114e+01;-2.623456e+02;9.627984e+02;-1.608365e+03;1.234421e+03;-3.568736e+02
2;0;43000;4.56;-7.014794e+01;4.236630e+01;-4.098245e+02;1.496714e+03;-2.518202e+03;1.956631e+03;-5.729120e+02
2;0;43000;4.82;-7.260163e+01;5.173759e+01;-5.136020e+02;1.909187e+03;-3.283977e+03;2.614371e+03;-7.847480e+02
2;0;43000;5.08;-7.652086e+01;8.146360e+01;-7.555591e+02;2.705567e+03;-4.568711e+03;3.619796e+03;-1.091525e+03
2;0;43000;5.34;-8.220929e+01;1.325292e+02;-1.255196e+03;4.555689e+03;-7.679329e+03;6.039790e+03;-1.806304e+03
2;0;43000;5.61;-8.435624e+01;4.744930e+01;-4.919059e+02;1.913877e+03;-3.506486e+03;3.003628e+03;-9.933993e+02
2;0;42000;0.66;-1.186474e+00;-1.399106e-01;-3.161330e+00;1.458765e+01;-3.312656e+01;3.128653e+01;-1.093841e+01
2;0;42000;0.92;-9.031828e+00;-9.955137e+00;5.901897e+01;-2.306633e+02;3.837721e+02;-2.999107e+02;8.493306e+01
2;0;42000;1.19;-2.950939e+01;-3.807569e+00;-2.348550e+00;-1.800399e+01;5.629288e+00;1.477063e+01;-7.958834e+00
2;0;42000;1.45;-4.052312e+01;-1.544548e+00;-1.010152e+01;1.906194e+01;-3.274778e+01;2.833559e+01;-9.002715e+00
2;0;42000;1.71;-4.620528e+01;2.726551e+00;-3.131502e+01;8.850284e+01;-1.314945e+02;9.319509e+01;-2.525606e+01
2;0;42000;1.97;-4.974111e+01;1.691765e+00;-1.560402e+01;4.017875e+01;-6.497913e+01;5.223994e+01;-1.619608e+01
2;0;42000;2.23;-5.259335e+01;1.996839e+00;-1.695679e+01;5.340598e+01;-9.363738e+01;7.722907e+01;-2.406881e+01
2;0;42000;2.50;-5.483301e+01;1.831768e+00;-1.018791e+01;2.597219e+01;-5.178558e+01;5.033900e+01;-1.804659e+01
2;0;42000;2.76;-5.674270e+01;-2.137382e+00;7.889436e+00;-7.414268e+00;-2.088956e+01;3.664366e+01;-1.609370e+01
2;0;42000;3.02;-5.869142e+01;3.203775e+00;-3.629218e+01;1.213165e+02;-1.927166e+02;1.448154e+02;-4.239826e+01
2;0;42000;3.28;-6.071770e+01;-3.816129e+00;1.652597e+01;-2.210091e+01;-6.332114e+00;2.759273e+01;-1.407375e+01
2;0;42000;3.54;-6.271172e+01;1.778002e+00;-1.996915e+01;7.649781e+01;-1.392814e+02;1.152608e+02;-3.686750e+01
2;0;42000;3.81;-6.480577e+01;6.460909e+00;-5.649396e+01;1.980289e+02;-3.362367e+02;2.659886e+02;-8.073676e+01
2;0;42000;4.07;-6.709782e+01;1.666355e+01;-1.534625e+02;5.303866e+02;-8.568594e+02;6.453627e+02;-1.856806e+02
2;0;42000;4.33;-6.975102e+01;3.414642e+01;-3.101663e+02;1.091697e+03;-1.786513e+03;1.356065e+03;-3.895590e+02
2;0;42000;4.59;-7.221776e+01;4.561769e+01;-4.385751e+02;1.602366e+03;-2.704631e+03;2.109570e+03;-6.199487e+02
2;0;42000;4.85;-7.522853e+01;5.577626e+01;-5.346748e+02;1.989605e+03;-3.447170e+03;2.764666e+03;-8.353423e+02
2;0;42000;5.12;-7.901764e+01;9.187292e+01;-8.524416e+02;3.051348e+03;-5.144759e+03;4.068904e+03;-1.224677e+03
2;0;42000;5.38;-8.451748e+01;1.322565e+02;-1.261705e+03;4.593737e+03;-7.776342e+03;6.145735e+03;-1.848461e+03
2;0;42000;5.64;-8.762579e+01;6.645109e+01;-6.598414e+02;2.520418e+03;-4.557720e+03;3.862742e+03;-1.261275e+03
2;0;41000;0.70;-1.725945e+00;1.857051e+00;-2.042180e+01;6.759868e+01;-1.113961e+02;8.600391e+01;-2.580706e+01
